"X","Y","Z","TimeStep1 - u","TimeStep1 - v"
0.7078342901062376,0.2421398304753665,0.0,-1.2052173579149526e-08,-0.00010767440094721784
0.2931834266234098,0.7597717673981625,0.0,2.4585593268830786e-08,-0.00024144452063916877
0.2444565777656839,0.2931334391383037,0.0,-3.766777871675355e-08,-0.00012673158992030465
0.1077021971235543,0.8511979066286651,0.0,-1.6812925495261662e-08,-0.0002514231997081183
0.8529621448422504,0.8916436300144406,0.0,-1.6919726935040657e-08,-0.0002545010222947436
0.4458922050919191,0.6834842619234138,0.0,6.731032128155283e-09,-0.00022998163657055726
0.03756011439135293,0.5223206329219248,0.0,-4.262350059433872e-09,-0.0001964754974173658
0.6007820277006695,0.03544514232856488,0.0,1.375010041682633e-08,-1.7542267422885617e-05
0.9640254772702562,0.6009172440256213,0.0,-1.6153545429653486e-08,-0.00021437497112029502
0.03574937250716059,0.5999529336011646,0.0,-4.484988568602249e-09,-0.00021418082060617623
0.6007820277006697,0.964554857671435,0.0,1.1092505654654717e-09,-0.0002580616351720256
0.2602471178880047,0.5084319918824336,0.0,3.640975711346233e-09,-0.00019295985433598017
0.3002449526961022,0.5393997445871422,0.0,-1.1286464196404092e-08,-0.00020063183830610931
0.4271114128636767,0.7828255239065904,0.0,-4.155661221635267e-09,-0.0002443780955316334
0.40026260252027,0.3501126157183336,0.0,-1.2038511796756025e-08,-0.0001464131908676333
0.9582335439443367,0.830822217925637,0.0,-4.4284286015866906e-09,-0.00024959846937533555
0.1708654676223858,0.9673206909207798,0.0,-3.177144435926967e-08,-0.0002581583497054681
0.830841781780309,0.04175123551336801,0.0,-1.1639496259798654e-08,-2.0638118127124752e-05
0.3048422100025728,0.8976539606493261,0.0,-5.265994767898273e-08,-0.00025481568571163703
0.1213930937094915,0.3388723775943567,0.0,-4.028721003423669e-08,-0.00014266198364888393
0.9600951751128517,0.3607363530695592,0.0,2.246088355187793e-08,-0.0001499796180125628
0.3607363530695592,0.03990482488714842,0.0,-2.6041277999663388e-08,-1.9762702474764527e-05
0.04006448143861335,0.3607194270861248,0.0,-2.7403303503338034e-08,-0.00014996335447256507
0.3608415748682612,0.960008741764442,0.0,2.9391788443034814e-08,-0.0002579330573656219
0.04175123551336812,0.1691582182196912,0.0,-3.231256838947025e-09,-7.829191021639737e-05
0.9619706668163381,0.1730931581376152,0.0,1.1881551678496463e-08,-7.993164604175398e-05
0.1730931581376154,0.03802933318366197,0.0,4.771881548129948e-08,-1.8811394821461464e-05
0.03802767942731144,0.8269064787896543,0.0,9.5461712139912e-09,-0.00024921612225689164
0.8266972268812922,0.9602164193132057,0.0,4.686760320259112e-08,-0.00025793502547130615
0.2302494615926648,0.5883754738842036,0.0,3.317002126465302e-09,-0.0002117290335652792
0.652099069002103,0.3987772545969012,0.0,2.9615830203401298e-08,-0.0001620506992080091
0.554545301030626,0.4869928007303491,0.0,1.1133145630772988e-08,-0.00018735085285346117
0.5042450980844214,0.5936191336805914,0.0,3.00235608788648e-08,-0.00021284291383214044
0.4926157441522149,0.2617922703149027,0.0,2.0663208346799037e-08,-0.00011516196494434383
0.3579154977251956,0.5744778400962766,0.0,1.2201912424468093e-08,-0.00020857607445417484
0.5087458223117715,0.7411540752117507,0.0,1.5647303494942727e-08,-0.00023888921648888478
0.4684217064798021,0.2996869219520935,0.0,-4.3642747263871705e-08,-0.00012905942971701317
0.531542235920268,0.7005085652848272,0.0,1.9632880784007366e-08,-0.00023279379366893729
0.209286668245671,0.03207536843876096,0.0,2.4674640723612367e-08,-1.59282946183192e-05
0.7383715579425557,0.4923060753651843,0.0,2.447213343501682e-08,-0.00018868296850982398
0.6977886895200016,0.4710387754596971,0.0,6.65894495874045e-08,-0.0001830132506683784
0.3522461294585361,0.6091007822623753,0.0,-3.796230342828275e-08,-0.00021603574306252034
0.3912729806766073,0.6321702969638769,0.0,1.9130560140855365e-08,-0.00022069001255586938
0.5363006882678452,0.8456461156010517,0.0,-1.9870505422063108e-08,-0.0002508872789283306
0.5238838905520327,0.1850362711303833,0.0,4.998656768490094e-08,-8.48411709088665e-05
0.8477186740594532,0.5413152203605383,0.0,7.789250997373583e-09,-0.00020099324105083742
